1.86,290.0,294.0,26.565,26.565,
1.88,291.0,295.0,26.565,26.565,
1.9,292.0,296.0,26.565,26.565,
1.92,293.0,297.0,26.565,26.565,
1.94,294.0,298.0,26.565,36.87,
1.96,295.0,300.0,26.565,36.87,
1.98,296.0,301.0,26.565,26.565,
2.0,297.0,302.0,26.565,26.565,
2.02,298.0,303.0,26.565,26.565,
2.04,299.0,304.0,26.565,26.565,
2.06,300.0,305.0,26.565,26.565,
2.08,301.0,306.0,36.87,26.565,
2.1,303.0,307.0,36.87,26.565,
2.12,304.0,308.0,36.87,26.565,
2.14,306.0,309.0,36.87,26.565,
2.16,307.0,310.0,36.87,36.87,
2.18,309.0,312.0,36.87,36.87,
2.2,310.0,313.0,36.87,26.565,
2.22,312.0,314.0,36.87,36.87,
2.24,313.0,316.0,36.87,36.87,
2.26,315.0,317.0,36.87,26.565,
2.28,316.0,318.0,26.565,36.87,
2.3,317.0,320.0,36.87,36.87,
2.32,319.0,321.0,36.87,36.87,
2.34,320.0,323.0,26.565,36.87,
2.36,321.0,324.0,26.565,36.87,
2.38,322.0,326.0,26.565,36.87,
2.4,323.0,327.0,36.87,26.565,
2.42,325.0,328.0,36.87,36.87,
2.44,326.0,330.0,36.87,45.0,
2.46,328.0,332.0,36.87,36.87,
2.48,329.0,333.0,36.87,36.87,
2.5,331.0,335.0,36.87,36.87,
2.52,332.0,336.0,36.87,36.87,
2.54,334.0,338.0,45.0,36.87,
2.56,336.0,339.0,45.0,36.87,
2.58,338.0,341.0,45.0,36.87,
2.6,340.0,342.0,45.0,36.87,
2.62,342.0,344.0,36.87,36.87,
2.64,343.0,345.0,36.87,26.565,
2.66,345.0,346.0,45.0,36.87,
2.68,347.0,348.0,45.0,36.87,
2.7,349.0,349.0,45.0,36.87,
2.72,351.0,351.0,45.0,36.87,
2.74,353.0,352.0,45.0,36.87,
2.76,355.0,354.0,45.0,36.87,
2.78,357.0,355.0,45.0,36.87,
2.8,359.0,357.0,45.0,45.0,
2.82,361.0,359.0,45.0,36.87,
2.84,363.0,360.0,45.0,36.87,
2.86,365.0,362.0,36.87,45.0,
2.88,366.0,364.0,36.87,45.0,
2.9,368.0,366.0,45.0,45.0,
2.92,370.0,368.0,45.0,45.0,
2.94,372.0,370.0,45.0,45.0,
2.96,374.0,372.0,45.0,45.0,
2.98,376.0,374.0,45.0,45.0,
3.0,378.0,376.0,45.0,45.0,
3.02,380.0,378.0,45.0,45.0,
3.04,382.0,380.0,45.0,45.0,
3.06,384.0,382.0,45.0,45.0,
3.08,386.0,384.0,45.0,45.0,
3.1,388.0,386.0,45.0,36.87,
3.12,390.0,387.0,45.0,36.87,
3.14,392.0,389.0,45.0,45.0,
3.16,394.0,391.0,45.0,45.0,
3.18,396.0,393.0,45.0,36.87,
3.2,398.0,394.0,45.0,36.87,
3.22,400.0,396.0,45.0,45.0,
3.24,402.0,398.0,45.0,45.0,
3.26,404.0,400.0,45.0,45.0,
3.28,406.0,402.0,45.0,45.0,
3.3,408.0,404.0,45.0,45.0,
3.32,410.0,406.0,45.0,45.0,
3.34,412.0,408.0,45.0,45.0,
3.36,414.0,410.0,36.87,45.0,
3.38,415.0,412.0,36.87,51.34,
3.4,417.0,415.0,36.87,45.0,
3.42,418.0,416.0,36.87,36.87,
3.44,420.0,418.0,45.0,45.0,
3.46,422.0,420.0,45.0,45.0,
3.48,424.0,422.0,45.0,45.0,
3.5,426.0,424.0,45.0,45.0,
3.52,428.0,426.0,45.0,45.0,
3.54,430.0,428.0,45.0,45.0,
3.56,432.0,430.0,45.0,45.0,
3.58,434.0,432.0,51.34,36.87,
3.6,437.0,433.0,51.34,36.87,
3.62,439.0,435.0,45.0,45.0,
3.64,441.0,437.0,45.0,36.87,
3.66,443.0,438.0,45.0,36.87,
3.68,445.0,440.0,45.0,45.0,
3.7,447.0,442.0,45.0,36.87,
3.72,449.0,443.0,45.0,36.87,
3.74,451.0,445.0,45.0,45.0,
3.76,453.0,447.0,45.0,45.0,
3.78,455.0,449.0,45.0,36.87,
3.8,457.0,450.0,45.0,36.87,
3.82,459.0,452.0,36.87,45.0,
3.84,460.0,454.0,36.87,45.0,
3.86,462.0,456.0,36.87,45.0,
3.88,463.0,458.0,36.87,45.0,
3.9,465.0,460.0,45.0,45.0,
3.92,467.0,462.0,45.0,36.87,
3.94,469.0,463.0,45.0,36.87,
3.96,471.0,465.0,45.0,45.0,
3.98,473.0,467.0,45.0,45.0,
4.0,475.0,469.0,45.0,36.87,
4.02,477.0,470.0,45.0,36.87,
4.04,479.0,472.0,51.34,45.0,
4.06,482.0,474.0,51.34,45.0,
4.08,484.0,476.0,45.0,36.87,
4.1,486.0,477.0,45.0,36.87,
4.12,488.0,479.0,45.0,36.87,
4.14,490.0,480.0,45.0,36.87,
4.16,492.0,482.0,45.0,36.87,
4.18,494.0,483.0,45.0,36.87,
4.2,496.0,485.0,45.0,36.87,
4.22,498.0,486.0,45.0,36.87,
4.24,500.0,488.0,45.0,45.0,
4.26,502.0,490.0,45.0,45.0,
4.28,504.0,492.0,45.0,36.87,
4.3,506.0,493.0,45.0,36.87,
4.32,508.0,495.0,36.87,45.0,
4.34,509.0,497.0,36.87,45.0,
4.36,511.0,499.0,45.0,45.0,
4.38,513.0,501.0,36.87,45.0,
4.4,514.0,503.0,36.87,45.0,
4.42,516.0,505.0,45.0,45.0,
4.44,518.0,507.0,36.87,36.87,
4.46,519.0,508.0,36.87,36.87,
4.48,521.0,510.0,45.0,45.0,
4.5,523.0,512.0,36.87,45.0,
4.52,524.0,514.0,36.87,45.0,
4.54,526.0,516.0,45.0,36.87,
4.56,528.0,517.0,45.0,36.87,
4.58,530.0,519.0,45.0,36.87,
4.6,532.0,520.0,45.0,36.87,
4.62,534.0,522.0,36.87,36.87,
4.64,535.0,523.0,36.87,36.87,
4.66,537.0,525.0,45.0,36.87,
4.68,539.0,526.0,36.87,36.87,
4.7,540.0,528.0,36.87,45.0,
4.72,542.0,530.0,45.0,36.87,
4.74,544.0,531.0,45.0,36.87,
4.76,546.0,533.0,36.87,36.87,
4.78,547.0,534.0,36.87,36.87,
4.8,549.0,536.0,45.0,45.0,
4.82,551.0,538.0,36.87,36.87,
4.84,552.0,539.0,36.87,36.87,
4.86,554.0,541.0,45.0,36.87,
4.88,556.0,542.0,45.0,36.87,
4.9,558.0,544.0,36.87,36.87,
4.92,559.0,545.0,36.87,36.87,
4.94,561.0,547.0,36.87,36.87,
4.96,562.0,548.0,36.87,36.87,
4.98,564.0,550.0,36.87,36.87,
5.0,565.0,551.0,26.565,36.87,
5.02,566.0,553.0,36.87,36.87,
5.04,568.0,554.0,36.87,36.87,
5.06,569.0,556.0,26.565,36.87,
5.08,570.0,557.0,26.565,26.565,
5.1,571.0,558.0,26.565,26.565,
5.12,572.0,559.0,26.565,26.565,
5.14,573.0,560.0,26.565,26.565,
5.16,574.0,561.0,26.565,26.565,
5.18,575.0,562.0,26.565,26.565,
5.2,576.0,563.0,14.036,26.565,
5.22,576.0,564.0,14.036,26.565,
5.24,577.0,565.0,26.565,26.565,
5.26,578.0,566.0,26.565,26.565,
5.28,579.0,567.0,14.036,14.036,
5.3,579.0,567.0,14.036,14.036,
5.32,580.0,568.0,26.565,26.565,
5.34,581.0,569.0,26.565,26.565,
5.36,582.0,570.0,14.036,14.036,
5.38,582.0,570.0,0.0,14.036,
5.4,582.0,571.0,0.0,26.565,
5.42,582.0,572.0,0.0,14.036,
5.44,582.0,572.0,0.0,14.036,
5.46,582.0,573.0,0.0,26.565,
5.48,582.0,574.0,0.0,14.036,
5.5,582.0,574.0,0.0,14.036,
5.52,582.0,575.0,0.0,14.036,
5.54,582.0,575.0,0.0,14.036,
5.56,582.0,576.0,0.0,26.565,
5.58,582.0,577.0,0.0,14.036,
5.6,582.0,577.0,0.0,14.036,
5.62,582.0,578.0,0.0,14.036,
5.64,582.0,578.0,0.0,0.0,
5.66,582.0,578.0,0.0,14.036,
5.68,582.0,579.0,0.0,14.036,
5.7,582.0,579.0,0.0,14.036,
5.72,582.0,580.0,0.0,14.036,
5.74,582.0,580.0,0.0,0.0,
5.76,582.0,580.0,0.0,14.036,
5.78,582.0,581.0,0.0,14.036,
5.8,582.0,581.0,0.0,0.0,
5.82,582.0,581.0,0.0,14.036,
5.84,582.0,582.0,0.0,14.036,
5.86,582.0,582.0,0.0,0.0,
5.88,582.0,582.0,0.0,0.0,
5.9,582.0,582.0,0.0,0.0,
5.92,582.0,582.0,0.0,0.0,
5.94,582.0,582.0,0.0,0.0,
5.96,582.0,582.0,0.0,0.0,
5.98,582.0,582.0,0.0,0.0,
6.0,582.0,582.0,0.0,0.0,
6.02,582.0,582.0,0.0,0.0,
6.04,582.0,582.0,0.0,0.0,
6.06,582.0,582.0,0.0,0.0,
6.08,582.0,582.0,0.0,0.0,
6.1,582.0,582.0,0.0,0.0,
6.12,582.0,582.0,0.0,0.0,
6.14,582.0,582.0,0.0,0.0,
6.16,582.0,582.0,0.0,0.0,
6.18,582.0,582.0,0.0,0.0,
6.2,582.0,582.0,0.0,0.0,
6.22,582.0,582.0,0.0,0.0,
6.24,582.0,582.0,0.0,0.0,
6.26,582.0,582.0,0.0,165.96,
6.28,582.0,581.0,0.0,165.96,
6.3,582.0,581.0,0.0,165.96,
6.32,582.0,580.0,0.0,153.43,
6.34,582.0,579.0,0.0,153.43,
6.36,582.0,578.0,0.0,153.43,
6.38,582.0,577.0,0.0,153.43,
6.4,582.0,576.0,0.0,153.43,
6.42,582.0,575.0,0.0,143.13,
6.44,582.0,573.0,0.0,143.13,
6.46,582.0,572.0,0.0,143.13,
6.48,582.0,570.0,0.0,135.0,
6.5,582.0,568.0,0.0,135.0,
6.52,582.0,566.0,165.96,135.0,
6.54,581.0,564.0,165.96,135.0,
6.56,581.0,562.0,165.96,135.0,
6.58,580.0,560.0,153.43,143.13,
6.6,579.0,559.0,153.43,143.13,
6.62,578.0,557.0,143.13,135.0,
6.64,576.0,555.0,135.0,135.0,
6.66,574.0,553.0,128.66,135.0,
6.68,571.0,551.0,123.69,143.13,
6.7,568.0,550.0,123.69,143.13,
6.72,565.0,548.0,123.69,135.0,
6.74,562.0,546.0,123.69,143.13,
6.76,559.0,545.0,123.69,143.13,
6.78,556.0,543.0,123.69,135.0,
6.8,553.0,541.0,123.69,135.0,
6.82,550.0,539.0,123.69,135.0,
6.84,547.0,537.0,123.69,135.0,
6.86,544.0,535.0,128.66,128.66,
6.88,542.0,532.0,128.66,123.69,
6.9,539.0,529.0,128.66,123.69,
6.92,537.0,526.0,128.66,123.69,
6.94,534.0,523.0,128.66,123.69,
6.96,532.0,520.0,135.0,119.74,
6.98,530.0,516.0,135.0,116.57,
7.0,528.0,512.0,135.0,116.57,
7.02,526.0,508.0,135.0,116.57,
7.04,524.0,504.0,135.0,113.96,
7.06,522.0,499.0,135.0,111.8,
7.08,520.0,494.0,135.0,113.96,
7.1,518.0,490.0,135.0,113.96,
7.12,516.0,485.0,128.66,113.96,
7.14,513.0,481.0,128.66,113.96,
7.16,511.0,476.0,128.66,113.96,
7.18,508.0,472.0,123.69,116.57,
7.2,505.0,468.0,123.69,119.74,
7.22,502.0,465.0,123.69,119.74,
7.24,499.0,461.0,119.74,119.74,
7.26,495.0,458.0,116.57,123.69,
7.28,491.0,455.0,116.57,123.69,
7.3,487.0,452.0,116.57,123.69,
7.32,483.0,449.0,116.57,123.69,
7.34,479.0,446.0,116.57,123.69,
7.36,475.0,443.0,113.96,123.69,
7.38,470.0,440.0,113.96,128.66,
7.4,466.0,438.0,113.96,128.66,
7.42,461.0,435.0,111.8,123.69,
7.44,456.0,432.0,113.96,123.69,
7.46,452.0,429.0,116.57,123.69,
7.48,448.0,426.0,116.57,123.69,
7.5,444.0,423.0,116.57,123.69,
7.52,440.0,420.0,116.57,119.74,
7.54,436.0,416.0,116.57,119.74,
7.56,432.0,413.0,116.57,123.69,
7.58,428.0,410.0,116.57,119.74,
7.6,424.0,406.0,119.74,119.74,
7.62,421.0,403.0,119.74,119.74,
7.64,417.0,399.0,119.74,116.57,
7.66,414.0,395.0,119.74,119.74,
7.68,410.0,392.0,119.74,119.74,
7.7,407.0,388.0,123.69,116.57,
7.72,404.0,384.0,119.74,119.74,
7.74,400.0,381.0,116.57,119.74,
7.76,396.0,377.0,119.74,119.74,
7.78,393.0,374.0,123.69,119.74,
7.8,390.0,370.0,123.69,116.57,
7.82,387.0,366.0,119.74,116.57,
7.84,383.0,362.0,119.74,119.74,
7.86,380.0,359.0,119.74,119.74,
7.88,376.0,355.0,119.74,119.74,
7.9,373.0,352.0,119.74,119.74,
7.92,369.0,348.0,116.57,119.74,
7.94,365.0,345.0,116.57,123.69,
7.96,361.0,342.0,116.57,119.74,
7.98,357.0,338.0,116.57,119.74,
8.0,353.0,335.0,113.96,123.69,
8.02,348.0,332.0,113.96,123.69,
8.04,344.0,329.0,116.57,123.69,
8.06,340.0,326.0,116.57,123.69,
8.08,336.0,323.0,116.57,123.69,
8.1,332.0,320.0,116.57,123.69,
8.12,328.0,317.0,113.96,119.74,
8.14,323.0,313.0,113.96,119.74,
8.16,319.0,310.0,113.96,123.69,
8.18,314.0,307.0,113.96,123.69,
8.2,310.0,304.0,116.57,119.74,
8.22,306.0,300.0,116.57,119.74,
8.24,302.0,297.0,113.96,123.69,
8.26,297.0,294.0,113.96,119.74,
8.28,293.0,290.0,116.57,116.57,
8.3,289.0,286.0,119.74,119.74,
8.32,286.0,283.0,119.74,119.74,
8.34,282.0,279.0,116.57,116.57,
8.36,278.0,275.0,119.74,116.57,
8.38,275.0,271.0,119.74,113.96,
8.4,271.0,266.0,116.57,113.96,
8.42,267.0,262.0,113.96,116.57,
8.44,262.0,258.0,113.96,116.57,
8.46,258.0,254.0,116.57,113.96,
8.48,254.0,249.0,113.96,113.96,
8.5,249.0,245.0,113.96,116.57,
8.52,245.0,241.0,113.96,113.96,
8.54,240.0,236.0,111.8,113.96,
8.56,235.0,232.0,111.8,119.74,
8.58,230.0,229.0,111.8,119.74,
8.6,225.0,225.0,111.8,116.57,
8.62,220.0,221.0,111.8,116.57,
8.64,215.0,217.0,111.8,119.74,
8.66,210.0,214.0,111.8,119.74,
8.68,205.0,210.0,111.8,116.57,
8.7,200.0,206.0,111.8,116.57,
8.72,195.0,202.0,111.8,116.57,
8.74,190.0,198.0,111.8,116.57,
8.76,185.0,194.0,111.8,116.57,
8.78,180.0,190.0,113.96,116.57,
8.8,176.0,186.0,113.96,116.57,
8.82,171.0,182.0,113.96,116.57,
8.84,167.0,178.0,116.57,116.57,
8.86,163.0,174.0,116.57,116.57,
8.88,159.0,170.0,116.57,116.57,
8.9,155.0,166.0,116.57,116.57,
8.92,151.0,162.0,116.57,116.57,
8.94,147.0,158.0,119.74,113.96,
8.96,144.0,153.0,119.74,113.96,
8.98,140.0,149.0,119.74,119.74,
9.0,137.0,146.0,119.74,119.74,
9.02,133.0,142.0,119.74,116.57,
9.04,130.0,138.0,123.69,119.74,
9.06,127.0,135.0,119.74,119.74,
9.08,123.0,131.0,119.74,119.74,
9.1,120.0,128.0,119.74,123.69,
9.12,116.0,125.0,119.74,123.69,
9.14,113.0,122.0,119.74,123.69,
9.16,109.0,119.0,119.74,123.69,
9.18,106.0,116.0,119.74,123.69,
9.2,102.0,113.0,116.57,123.69,
9.22,98.0,110.0,119.74,123.69,
9.24,95.0,107.0,119.74,119.74,
9.26,91.0,103.0,116.57,119.74,
9.28,87.0,100.0,116.57,123.69,
9.3,83.0,97.0,119.74,123.69,
9.32,80.0,94.0,119.74,119.74,
9.34,76.0,90.0,119.74,119.74,
9.36,73.0,87.0,123.69,123.69,
9.38,70.0,84.0,123.69,119.74,
9.4,67.0,80.0,123.69,119.74,
9.42,64.0,77.0,128.66,123.69,
9.44,62.0,74.0,128.66,123.69,
9.46,59.0,71.0,128.66,119.74,
9.48,57.0,67.0,135.0,119.74,
9.5,55.0,64.0,128.66,123.69,
9.52,52.0,61.0,128.66,119.74,
9.54,50.0,57.0,135.0,119.74,
9.56,48.0,54.0,135.0,123.69,
9.58,46.0,51.0,135.0,123.69,
9.6,44.0,48.0,135.0,123.69,
9.62,42.0,45.0,135.0,123.69,
9.64,40.0,42.0,135.0,123.69,
9.66,38.0,39.0,135.0,123.69,
9.68,36.0,36.0,135.0,123.69,
9.7,34.0,33.0,128.66,128.66,
9.72,31.0,31.0,128.66,128.66,
9.74,29.0,28.0,128.66,128.66,
9.76,26.0,26.0,128.66,128.66,
9.78,24.0,23.0,135.0,128.66,
9.8,22.0,21.0,128.66,135.0,
9.82,19.0,19.0,128.66,135.0,
9.84,17.0,17.0,135.0,135.0,
9.86,15.0,15.0,128.66,143.13,
9.88,12.0,14.0,128.66,143.13,
9.9,10.0,12.0,135.0,143.13,
9.92,8.0,11.0,135.0,153.43,
9.94,6.0,10.0,135.0,153.43,
9.96,4.0,9.0,143.13,153.43,
9.98,3.0,8.0,143.13,153.43,
10.0,1.0,7.0,143.13,153.43,
10.02,0.0,6.0,165.96,153.43,
10.04,0.0,5.0,0.0,153.43,
10.06,0.0,4.0,0.0,153.43,
10.08,0.0,3.0,0.0,153.43,
10.1,0.0,2.0,0.0,153.43,
10.12,0.0,1.0,0.0,153.43,
10.14,0.0,0.0,0.0,165.96,
10.16,0.0,0.0,0.0,0.0,
10.18,0.0,0.0,0.0,0.0,
10.2,0.0,0.0,0.0,0.0,
10.22,0.0,0.0,0.0,0.0,
10.24,0.0,0.0,0.0,0.0,
10.26,0.0,0.0,0.0,0.0,
10.28,0.0,0.0,0.0,0.0,
rank = 17
10.28,0.0,0.0,0.0,0.0,
10.3,0.0,0.0,0.0,0.0,
10.32,0.0,0.0,0.0,0.0,
10.34,0.0,0.0,0.0,0.0,
10.36,0.0,0.0,0.0,0.0,
10.38,0.0,0.0,0.0,0.0,
10.4,0.0,0.0,0.0,0.0,
10.42,0.0,0.0,0.0,0.0,
10.44,0.0,0.0,0.0,0.0,
10.46,0.0,0.0,0.0,0.0,
10.48,0.0,0.0,0.0,0.0,
10.5,0.0,0.0,0.0,0.0,
10.52,0.0,0.0,0.0,0.0,
10.54,0.0,0.0,0.0,0.0,
10.56,0.0,0.0,0.0,0.0,
10.58,0.0,0.0,14.036,0.0,
10.6,1.0,0.0,14.036,0.0,
10.62,1.0,0.0,0.0,0.0,
10.64,1.0,0.0,14.036,0.0,
10.66,2.0,0.0,14.036,0.0,
10.68,2.0,0.0,0.0,14.036,
10.7,2.0,1.0,0.0,14.036,
10.72,2.0,1.0,0.0,14.036,
10.74,2.0,2.0,0.0,26.565,
10.76,2.0,3.0,0.0,14.036,
10.78,2.0,3.0,0.0,14.036,
10.8,2.0,4.0,0.0,14.036,
10.82,2.0,4.0,14.036,14.036,
10.84,3.0,5.0,14.036,26.565,
10.86,3.0,6.0,14.036,26.565,
10.88,4.0,7.0,26.565,26.565,
10.9,5.0,8.0,26.565,26.565,
10.92,6.0,9.0,36.87,26.565,
10.94,8.0,10.0,45.0,36.87,
10.96,10.0,12.0,36.87,36.87,
10.98,11.0,13.0,45.0,36.87,
11.0,14.0,15.0,51.34,36.87,
11.02,16.0,16.0,45.0,36.87,
11.04,18.0,18.0,51.34,45.0,
11.06,21.0,20.0,56.31,45.0,
11.08,24.0,22.0,51.34,45.0,
11.1,26.0,24.0,51.34,45.0,
11.12,29.0,26.0,56.31,45.0,
11.14,32.0,28.0,56.31,51.34,
11.16,35.0,31.0,56.31,51.34,
11.18,38.0,33.0,51.34,51.34,
11.2,40.0,36.0,51.34,51.34,
11.22,43.0,38.0,56.31,51.34,
11.24,46.0,41.0,51.34,56.31,
11.26,48.0,44.0,51.34,56.31,
11.28,51.0,47.0,51.34,56.31,
11.3,53.0,50.0,51.34,56.31,
11.32,56.0,53.0,51.34,56.31,
11.34,58.0,56.0,45.0,56.31,
11.36,60.0,59.0,45.0,56.31,
11.38,62.0,62.0,51.34,56.31,
11.4,65.0,65.0,51.34,56.31,
11.42,67.0,68.0,51.34,56.31,
11.44,70.0,71.0,56.31,56.31,
11.46,73.0,74.0,56.31,60.255,
11.48,76.0,78.0,56.31,56.31,
11.5,79.0,80.0,56.31,51.34,
11.52,82.0,83.0,60.255,56.31,
11.54,86.0,86.0,60.255,56.31,
11.56,89.0,89.0,56.31,51.34,
11.58,92.0,91.0,60.255,51.34,
11.6,96.0,94.0,63.435,56.31,
11.62,100.0,97.0,63.435,51.34,
11.64,104.0,99.0,63.435,51.34,
11.66,108.0,102.0,63.435,51.34,
11.68,112.0,104.0,60.255,45.0,
11.7,115.0,106.0,60.255,51.34,
11.72,119.0,109.0,63.435,51.34,
11.74,123.0,111.0,63.435,45.0,
11.76,127.0,113.0,60.255,51.34,
11.78,130.0,116.0,60.255,51.34,
11.8,134.0,118.0,60.255,45.0,
11.82,137.0,120.0,56.31,51.34,
11.84,140.0,123.0,51.34,56.31,
11.86,142.0,126.0,51.34,56.31,
11.88,145.0,129.0,56.31,56.31,
11.9,148.0,132.0,51.34,56.31,
11.92,150.0,135.0,45.0,56.31,
11.94,152.0,138.0,45.0,56.31,
11.96,154.0,141.0,51.34,56.31,
